brandName,descriptionText,itemCondition,modelYear,manufacturer,fuelType,imageUrl,transmission,engineDisplacement,mileage,price,detailsUrl,adId
Honda,Honda Civic 2010 for sale in Islamabad,used,2010,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/honda-civic-vti-1-8-i-vtec-oriel-2010-59862541.jpg,Manual,1800,106,1755000,https://www.pakwheels.com/used-cars/honda-civic-2010-for-sale-in-islamabad-5704951,5704951
Honda,Honda BR-V 2017 for sale in Islamabad,used,2017,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/honda-br-v-i-vtec-s-2017-59862319.jpg,Automatic,1500,65000,3150000,https://www.pakwheels.com/used-cars/honda-br-v-2017-for-sale-in-islamabad-5705470,5705470
Mercedes Benz,Mercedes Benz C Class 2013 for sale in Peshawar,used,2013,Mercedes Benz,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/mercedes-benz-c-class-c200-2013-59862382.jpg,Automatic,1800,99000,6100000,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2013-for-sale-in-peshawar-5705469,5705469
Honda,Honda Civic 2006 for sale in Karachi,used,2006,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/honda-civic-vti-prosmatec-2006-59862369.jpg,Automatic,1600,115358,1100000,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-karachi-5705467,5705467
Daihatsu,Daihatsu Mira 2012 for sale in Lahore,used,2012,Daihatsu,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/daihatsu-mira-es-2012-59862461.jpg,Automatic,660,75000,1320000,https://www.pakwheels.com/used-cars/daihatsu-mira-2012-for-sale-in-lahore-5705466,5705466
Toyota,Toyota Pixis Epoch 2019 for sale in Islamabad,used,2019,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/toyota-pixis-2019-59862223.jpg,Automatic,660,45000,2225000,https://www.pakwheels.com/used-cars/toyota-pixis-epoch-2019-for-sale-in-islamabad-5705465,5705465
Honda,Honda City 2016 for sale in Mardan,used,2016,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/honda-city-aspire-2-2016-59863138.jpg,Manual,1500,104500,2430000,https://www.pakwheels.com/used-cars/honda-city-2016-for-sale-in-mardan-5705462,5705462
Suzuki,Suzuki Alto 2009 for sale in Peshawar,used,2009,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/suzuki-alto-vxr-cng-2009-59862051.jpg,Manual,1000,240000,680000,https://www.pakwheels.com/used-cars/suzuki-alto-2009-for-sale-in-peshawar-5705463,5705463
Toyota,Toyota Corolla 2021 for sale in Islamabad,used,2021,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/toyota-corolla-altis-x-automatic-1-6-2021-59861952.jpg,Automatic,1600,250,3880000,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-5705431,5705431
Honda,Honda Civic 2017 for sale in Lahore,used,2017,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/honda-civic-oriel-1-8-i-vtec-cvt-2017-59862414.jpg,Automatic,1800,90500,3500000,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-lahore-5705461,5705461
Toyota,Toyota Prius 2017 for sale in Nowshera,used,2017,Toyota,Hybrid,https://cache3.pakwheels.com/ad_pictures/5957/toyota-prius-s-touring-selection-2017-59578677.jpg,Automatic,1800,157000,4385000,https://www.pakwheels.com/used-cars/toyota-prius-2017-for-sale-in-nowshera-5684774,5684774
Honda,Honda Civic 2016 for sale in Lahore,used,2016,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5979/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2016-59796054.jpg,Automatic,1800,70000,3500000,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-lahore-5700713,5700713
Toyota,Toyota Crown 2018 for sale in Islamabad,used,2018,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5945/toyota-crown-athlete-2-2018-59451048.jpg,Automatic,2500,22000,20800000,https://www.pakwheels.com/used-cars/toyota-crown-2018-for-sale-in-islamabad-5675432,5675432
Suzuki,Suzuki Wagon R 2010 for sale in Karachi,used,2010,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5926/suzuki-wagon-r-stingray-limited-2010-59262475.jpg,Automatic,660,160000,1300000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2010-for-sale-in-karachi-5661330,5661330
Toyota,Toyota Premio 2008 for sale in Karachi,used,2008,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5933/toyota-premio-1-8l-x-2008-59338369.jpg,Automatic,1800,176000,2450000,https://www.pakwheels.com/used-cars/toyota-premio-2008-for-sale-in-karachi-5661335,5661335
Toyota,Toyota Land Cruiser 2016 for sale in Karachi,used,2016,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5701/toyota-land-cruiser-ax-2-2016-57016660.jpg,Automatic,4608,5400,27500000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-karachi-5491141,5491141
Toyota,Toyota Hilux 2021 for sale in Karachi,used,2021,Toyota,Diesel,https://cache3.pakwheels.com/ad_pictures/5985/toyota-hilux-revo-v-automatic-3-0-2021-59858596.jpg,Automatic,3000,70,8300000,https://www.pakwheels.com/used-cars/toyota-hilux-2021-for-sale-in-karachi-5705175,5705175
Toyota,Toyota Hilux 2018 for sale in Lahore,used,2018,Toyota,Diesel,https://cache3.pakwheels.com/ad_pictures/5930/toyota-hilux-revo-v-automatic-2-8-2018-59300174.jpg,Automatic,2800,37000,7175000,https://www.pakwheels.com/used-cars/toyota-hilux-2018-for-sale-in-lahore-5664255,5664255
Toyota,Toyota Corolla 2012 for sale in Islamabad,used,2012,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5983/toyota-corolla-1-6-cruisetronic-2012-59835204.jpg,Automatic,1600,80000,2680000,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-5703503,5703503
Suzuki,Suzuki Wagon R 2017 for sale in Lahore,used,2017,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/suzuki-wagon-r-vxl-2017-59856894.jpg,Manual,1000,83000,1500000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-lahore-5705050,5705050
Toyota,Toyota Passo 2011 for sale in Islamabad,used,2011,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5980/toyota-passo-1-0-x-2011-59804427.jpg,Automatic,1000,115000,1630000,https://www.pakwheels.com/used-cars/toyota-passo-2011-for-sale-in-islamabad-5677703,5677703
Honda,Honda Freed 2017 for sale in Faisalabad,used,2017,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/honda-freed-hybrid-ex-2017-59858060.jpg,Automatic,1500,21117,4200000,https://www.pakwheels.com/used-cars/honda-freed-2017-for-sale-in-faisalabad-5705136,5705136
Toyota,Toyota Premio 2007 for sale in Lahore,used,2007,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5592/toyota-premio-1-8l-x-2007-55926667.jpg,Automatic,1800,195000,2750000,https://www.pakwheels.com/used-cars/toyota-premio-2007-for-sale-in-lahore-5407820,5407820
KIA,KIA Picanto 2020 for sale in Karachi,used,2020,KIA,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/kia-picanto-1-0-at-2020-59855884.jpg,Automatic,1000,10000,2240000,https://www.pakwheels.com/used-cars/kia-picanto-2020-for-sale-in-karachi-5704977,5704977
Toyota,Toyota Corolla 2016 for sale in Faisalabad,used,2016,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/toyota-corolla-altis-1-8-grande-automatic-2016-59862391.jpg,Automatic,1800,115088,3100000,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-faisalabad-5705459,5705459
Toyota,Toyota Corolla 2019 for sale in Faisalabad,used,2019,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/toyota-corolla-altis-1-6-automatic-2019-59862351.jpg,Automatic,1600,65605,3400000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-faisalabad-5705457,5705457
Honda,Honda Civic 2013 for sale in Islamabad,used,2013,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/honda-civic-oriel-prosmatec-ug-2013-59862337.jpg,Automatic,1800,126000,2675000,https://www.pakwheels.com/used-cars/honda-civic-2013-for-sale-in-islamabad-5705458,5705458
Daihatsu,Daihatsu Boon 2012 for sale in Rawalpindi,used,2012,Daihatsu,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/daihatsu-boon-1-0-cl-2012-59862308.jpg,Automatic,1000,115252,1750000,https://www.pakwheels.com/used-cars/daihatsu-boon-2012-for-sale-in-rawalpindi-5705456,5705456
Honda,Honda Civic 2002 for sale in Nowshera cantt,used,2002,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/honda-civic-vti-oriel-prosmatec-2002-59862180.jpg,Automatic,1600,250000,1150000,https://www.pakwheels.com/used-cars/honda-civic-2002-for-sale-in-nowshera-cantt-5705454,5705454
Suzuki,Suzuki Wagon R 2019 for sale in Bhakkar,used,2019,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/suzuki-wagon-r-vxl-2019-59862332.jpg,Manual,1000,35000,1765000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-bhakkar-5705455,5705455
Toyota,Toyota Corolla 2011 for sale in Lahore,used,2011,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/toyota-corolla-xli-vvti-2011-59862231.jpg,Manual,1300,180000,1580000,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-lahore-5705453,5705453
Honda,Honda Civic 2012 for sale in Peshawar,used,2012,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2012-59862020.jpg,Automatic,1800,90000,2395000,https://www.pakwheels.com/used-cars/honda-civic-2012-for-sale-in-peshawar-5705452,5705452
Honda,Honda Civic 2015 for sale in Faisalabad,used,2015,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2015-59862101.jpg,Automatic,1800,80000,2430000,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-faisalabad-5705451,5705451
Mercedes Benz,Mercedes Benz C Class 2015 for sale in Karachi,used,2015,Mercedes Benz,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/mercedes-benz-c-class-c180-amg-2015-59862111.jpg,Automatic,1600,30000,8950000,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2015-for-sale-in-karachi-5705449,5705449
Toyota,Toyota Fortuner 2021 for sale in Karachi,used,2021,Toyota,Diesel,https://cache3.pakwheels.com/ad_pictures/5555/toyota-fortuner-2-8-sigma-2021-55553221.jpg,Automatic,2800,1700,10800000,https://www.pakwheels.com/used-cars/toyota-fortuner-2021-for-sale-in-karachi-5379672,5379672
Suzuki,Suzuki Mehran 2007 for sale in Islamabad,used,2007,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5982/suzuki-mehran-vxr-cng-4-2007-59826021.jpg,Manual,800,80000,580000,https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-5705447,5705447
Suzuki,Suzuki FX 1985 for sale in Mardan,used,1985,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/suzuki-fx-ga-3-1985-59862176.jpg,Manual,800,123,150000,https://www.pakwheels.com/used-cars/suzuki-fx-1985-for-sale-in-mardan-5705446,5705446
Toyota,Toyota Aqua 2014 for sale in Karachi,used,2014,Toyota,Hybrid,https://cache2.pakwheels.com/ad_pictures/5986/toyota-aqua-s-15-2014-59862192.jpg,Automatic,1500,109000,2390000,https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-karachi-5705445,5705445
Suzuki,Suzuki Mehran 2018 for sale in Islamabad,used,2018,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5983/suzuki-mehran-vxr-euro-ii-2018-59835581.jpg,Manual,800,41000,1070000,https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-5703509,5703509
Suzuki,Suzuki Kei 1999 for sale in Peshawar,used,1999,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/suzuki-kei-1999-59861955.jpg,Manual,660,16,775000,https://www.pakwheels.com/used-cars/suzuki-kei-1999-for-sale-in-peshawar-5705443,5705443
Suzuki,Suzuki Cultus 2009 for sale in Karachi,used,2009,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/suzuki-cultus-vxri-cng-2009-59861942.jpg,Manual,1000,150000,775000,https://www.pakwheels.com/used-cars/suzuki-cultus-2009-for-sale-in-karachi-5705442,5705442
Suzuki,Suzuki Cultus 2012 for sale in Ghotki,used,2012,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5645/suzuki-cultus-vxri-euro-ii-2012-56453567.jpg,Manual,1000,80000,960000,https://www.pakwheels.com/used-cars/suzuki-cultus-2012-for-sale-in-ghotki-5447782,5447782
Suzuki,Suzuki Khyber 1991 for sale in Faisalabad,used,1991,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/suzuki-khyber-ga-2-1991-59861995.jpg,Manual,1000,12550,250000,https://www.pakwheels.com/used-cars/suzuki-khyber-1991-for-sale-in-faisalabad-5705439,5705439
Toyota,Toyota Vitz 2014 for sale in Faisalabad,used,2014,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/toyota-vitz-1-0-f-2014-59862023.jpg,Automatic,1000,55000,2150000,https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-faisalabad-5705437,5705437
Honda,Honda City 2001 for sale in Karachi,used,2001,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/honda-city-exis-automatic-2001-59861842.jpg,Automatic,1500,154000,715000,https://www.pakwheels.com/used-cars/honda-city-2001-for-sale-in-karachi-5705435,5705435
Toyota,Toyota Corolla 2011 for sale in Faisalabad,used,2011,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/toyota-corolla-gli-vvti-2011-59862003.jpg,Manual,1300,80000,1875000,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-faisalabad-5705436,5705436
Toyota,Toyota Corolla 2020 for sale in Faisalabad,used,2020,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-corolla-altis-1-6-automatic-2020-59857930.jpg,Automatic,1600,31000,3550000,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-faisalabad-5705130,5705130
Toyota,Toyota Aqua 2014 for sale in Islamabad,used,2014,Toyota,Hybrid,https://cache2.pakwheels.com/ad_pictures/5985/toyota-aqua-g-37-2014-59857941.jpg,Automatic,1500,89999,2575000,https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-islamabad-5705128,5705128
Suzuki,Suzuki Potohar 2002 for sale in Islamabad,used,2002,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5974/suzuki-potohar-basegrade-9-2002-59742527.jpg,Manual,1000,178888,650000,https://www.pakwheels.com/used-cars/suzuki-potohar-2002-for-sale-in-islamabad-5696758,5696758
Honda,Honda Vezel 2014 for sale in Peshawar,used,2014,Honda,Hybrid,https://cache2.pakwheels.com/ad_pictures/5985/honda-vezel-hybrid-z-2014-59857708.jpg,Automatic,1500,61000,3380000,https://www.pakwheels.com/used-cars/honda-vezel-2014-for-sale-in-peshawar-5705127,5705127
Mitsubishi,Mitsubishi Pajero 1991 for sale in Islamabad,used,1991,Mitsubishi,Petrol,https://cache2.pakwheels.com/ad_pictures/5974/mitsubishi-pajero-evolution-1991-59742535.jpg,Automatic,3500,178555,1190000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1991-for-sale-in-islamabad-5696760,5696760
Toyota,Toyota Hilux 2011 for sale in Islamabad,used,2011,Toyota,Diesel,https://cache1.pakwheels.com/ad_pictures/5944/toyota-hilux-d-4d-automatic-2011-59442240.jpg,Automatic,2400,111835,4850000,https://www.pakwheels.com/used-cars/toyota-hilux-2011-for-sale-in-islamabad-5674762,5674762
Suzuki,Suzuki Swift 2014 for sale in Karachi,used,2014,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/suzuki-swift-1-3l-dlx-2014-59857428.jpg,Manual,1300,43000,1500000,https://www.pakwheels.com/used-cars/suzuki-swift-2014-for-sale-in-karachi-5705099,5705099
Honda,Honda Civic 2007 for sale in Peshawar,used,2007,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5980/honda-civic-2007-59806359.jpg,Automatic,1800,190500,1600000,https://www.pakwheels.com/used-cars/honda-civic-2007-for-sale-in-peshawar-5701203,5701203
Toyota,Toyota Corolla 2019 for sale in Rawalpindi,used,2019,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/toyota-corolla-gli-vvti-automatic-2019-59857176.jpg,Automatic,1300,50000,3095000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-rawalpindi-5705068,5705068
MG,MG HS 2021 for sale in Lahore,used,2021,MG,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/mg-hs-2-1-5-turbo-2021-59857270.jpg,Automatic,1500,7500,5700000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5705070,5705070
KIA,KIA Sportage 2020 for sale in Karachi,used,2020,KIA,Petrol,https://cache1.pakwheels.com/ad_pictures/5972/kia-sportage-awd-2020-59722954.jpg,Automatic,2000,9500,5690000,https://www.pakwheels.com/used-cars/kia-sportage-2020-for-sale-in-karachi-5695329,5695329
Toyota,Toyota Passo 2013 for sale in Karachi,used,2013,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/toyota-passo-1-0-x-2013-59856522.jpg,Automatic,1000,81000,1680000,https://www.pakwheels.com/used-cars/toyota-passo-2013-for-sale-in-karachi-5705021,5705021
FAW,FAW V2 2015 for sale in Lahore,used,2015,FAW,Petrol,https://cache2.pakwheels.com/ad_pictures/5917/faw-v2-vct-i-2015-59172816.jpg,Manual,1300,50361,1175000,https://www.pakwheels.com/used-cars/faw-v2-2015-for-sale-in-lahore-5654482,5654482
Toyota,Toyota Corolla 2019 for sale in Hyderabad,used,2019,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/toyota-corolla-gli-vvti-automatic-2019-59861624.jpg,Automatic,1300,42000,3200000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-hyderabad-5705422,5705422
Honda,Honda Civic 2004 for sale in Sialkot,used,2004,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/honda-civic-vti-oriel-prosmatec-2004-59861794.jpg,Automatic,1600,130000,1380000,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-sialkot-5705434,5705434
Honda,Honda Civic 2006 for sale in Islamabad,used,2006,Honda,Hybrid,https://cache4.pakwheels.com/ad_pictures/5986/honda-civic-2006-59861852.jpg,Automatic,1300,240000,1750000,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-islamabad-5705433,5705433
Suzuki,Suzuki Jimny 2013 for sale in Peshawar,used,2013,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/suzuki-jimny-jldx-m-t-2013-59861959.jpg,Manual,1300,192000,2250000,https://www.pakwheels.com/used-cars/suzuki-jimny-2013-for-sale-in-peshawar-5705432,5705432
Suzuki,Suzuki Liana 2010 for sale in Wazirabad,used,2010,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5873/suzuki-liana-rxi-cng-2010-58738516.jpg,Manual,1300,77000,1000000,https://www.pakwheels.com/used-cars/suzuki-liana-2010-for-sale-in-wazirabad-5621463,5621463
Toyota,Toyota Yaris 2021 for sale in Karachi,used,2021,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/toyota-yaris-ativ-x-mt-1-5-2021-59861800.jpg,Automatic,1500,3500,3200000,https://www.pakwheels.com/used-cars/toyota-yaris-2021-for-sale-in-karachi-5705425,5705425
Honda,Honda Civic 2011 for sale in Islamabad,used,2011,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5756/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2011-57566678.jpg,Automatic,1800,96000,1960000,https://www.pakwheels.com/used-cars/honda-civic-2011-for-sale-in-islamabad-5532805,5532805
Toyota,Toyota Corolla 2017 for sale in Gujranwala,used,2017,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/toyota-corolla-gli-vvti-automatic-2017-59861869.jpg,Automatic,1300,80000,2650000,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-gujranwala-5705430,5705430
Lexus,Lexus RX Series 2012 for sale in Lahore,used,2012,Lexus,Petrol,https://cache1.pakwheels.com/ad_pictures/5944/lexus-rx-series-450h-2-2012-59441792.jpg,Automatic,3500,73000,10000000,https://www.pakwheels.com/used-cars/lexus-rx-series-2012-for-sale-in-lahore-5674725,5674725
Honda,Honda Civic 2016 for sale in Sara-E-Alamgir,used,2016,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/honda-civic-oriel-prosmatec-ug-2016-59861910.jpg,Automatic,1800,75000,3300000,https://www.pakwheels.com/used-cars/honda-civic-2016-for-sale-in-sara-e-alamgir-5705429,5705429
Mercedes Benz,Mercedes Benz C Class 2006 for sale in Islamabad,used,2006,Mercedes Benz,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/mercedes-benz-c-class-c180-2-2006-59861724.jpg,Automatic,1800,100000,2800000,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2006-for-sale-in-islamabad-5705428,5705428
Suzuki,Suzuki Cultus 2017 for sale in Lahore,used,2017,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/suzuki-cultus-limited-edition-2-2017-59861762.jpg,Manual,1000,60000,1425000,https://www.pakwheels.com/used-cars/suzuki-cultus-2017-for-sale-in-lahore-5705427,5705427
Toyota,Toyota Vitz 2011 for sale in Islamabad,used,2011,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/toyota-vitz-1-0-f-2011-59861684.jpg,Automatic,1000,123,1875000,https://www.pakwheels.com/used-cars/toyota-vitz-2011-for-sale-in-islamabad-5705426,5705426
